audio,text,source
00003414.wav,Tức là khi mà dịch qua tiếng Anh là nó đã... Mất một tầng nghĩa rồi. Chưa kể là một vài cái người mà... Vĩ đại họ viết sách là kiểu như mấy cái từ. Đôi khi họ chế ra cái từ mới luôn. Tại vì cái... Cái... Cái lãnh thuận của ngôn ngữ... Hiện có mà họ đang sử dụng. Đôi khi nó không có đủ. Để diễn tả ý của họ. Hay là họ phải sinh ra cái từ mới. Để mô tả cái ý tưởng đó. Đó. Rồi chưa kể là một vài... Trí gia cổ đại hơn... Trong quá khứ.,8
00003415.wav,"Phương Đông, phương Tây này kia. Khổng tử, lão tử. Hay là Socrates, Plato, Epictetus này kia. Thì một cái là tiếng Trung Quốc. Cái tiếng Hy Lạp. Thành ra là lúc mà qua tiếng Anh. Rồi lúc mà dịch đến tiếng Việt nữa. Là nó đã qua mấy tầng rồi. Thành ra là... Đôi khi lại không có chọn ý nghĩa của nó. Trí rất vui khi tập podcast này... Được tiếp tục đồng hành bởi... Mainstay Simplicity. Đây là một nhãn hàng skincare dành cho Nam. Mà Trí cũng rất là yêu thích. Và các bạn đã đồng hành với Trí từ năm ngoái. Cho đến tập ngày hôm nay. Và có thể là trong những tập sau.",8
00003416.wav,Và nếu các bạn chưa biết. Thì Mainstay Simplicity có... Những cái giá trị giao thoa với The Treeway rất là nhiều. Thông qua giá trị về... Simplicity đó là sự đơn giản. Practical là sự thực tế. Và Transformational là sự thay đổi toàn diện. Và nếu các bạn... Úng hộ The Treeway thì hãy ủng hộ Mainstay Simplicity. Và các bạn có thể sử dụng mã The Treeway để giảm 8%. Và có thể sử dụng cái link mà Trí để... Trong phần discussion của podcast ngày hôm nay. Cảm ơn các bạn rất nhiều. Thì đó là vậy.,8
00003417.wav,Đó là do tại sao mà Trí thấy... Cái tầm quan trọng của ngôn ngữ là vậy. Và biết được nhiều thứ tí nó quan trọng. Tại khi các bạn hỏi Trí về... Cái ngôn ngữ... Những cuốn sách mà Trí đọc bằng tiếng Việt. Trí nói thật sự là khó. Tại vì những chủ đề... Mà đã được dịch khối tiếng Việt. Thì thường là chủ đề mà nó sẽ... Đại chúng hơn. Nó rộng rãi hơn. Và nó không có bị hẹp quá... Về cái đối tượng người nghe. Còn những cái sách về triết học. Tất nhiên là nó là hẹp rồi. Nó không phải là dạng sơ hấp.,8
00003418.wav,Thật ra là... Khó để tìm những cái bản dịch. Đó thì... Trí bảo bây giờ chỉ có một lựa chọn thôi là... Mình sẽ cố gắng chờ có bản dịch. Hai là... Mình... Bằng cách nào đó là nâng cấp cái vốn tường ngữ tiếng Anh. Để mình có thể theo đuổi nó được. Và... Khi mà bạn hiểu được tiếng Anh thì đôi khi đọc sách nó cũng đỡ hơn chút. Tại dịch qua tiếng Việt đôi khi chỉ thấy... Có một vài cuốn sách mà dịch qua tiếng Việt chỉ đọc chứ là thấy khó hiểu tiếng Anh luôn. Thật sự là vậy. Còn cái thứ ba là nghe podcast của Trí.,8
00003419.wav,Đùa thôi. Nhưng mà... Nó là vậy. Thành ra là nãy Trí trở về cái cái mà Trí nói hồi nãy một số từ. Trí không có... Đôi khi không biết nói tiếng Việt sao cho tốt. Thành ra Trí phải sử dụng tiếng Anh. Trí không phải là... Là tiếng Anh là cái thứ mà Trí... Cái tiếng mà Trí sẽ... Thấy thích sử dụng hơn. Nói dạng vậy. Và... Có những khó khăn nhất định. Trong cái việc là khi mà mình đọc... Ví dụ mình đọc sách bằng tiếng Việt thì... Một vài từ ngữ là mình bắt đầu trong đầu của mình. Là mình hành thành... Cái ý niệm đó là cái tiếng Việt nó phát đầu tiên luôn. Còn một vài ý tưởng.,8
00003420.wav,Nhất là những cái chủ đề mà Trí thường nói đến đó. Chính vì Trí đọc rất là nhiều tác giả đó. Và họ lặp đi lặp lại những cái từ ngữ đó bằng tiếng Anh. Không có trong tiếng Việt hành ra là... Khi mà Trí có ý niệm gì về những ý tưởng xung quanh cái đó. Thì cái chữ đầu tiên mà nó nhảy ra trong đầu Trí. Mà khi Trí có cảm xúc hay ý niệm về đó. Là tiếng Anh. Đó. Thì nó là... Trí giải thích cho mọi người hiểu thôi. Để mọi người không có nghĩ là... Tại vì Trí lừa dịch của tiếng Việt hay sao đó. Mà... Có thể là mình chưa đủ giỏi để mà mình dịch ra. Ok.,8
00003421.wav,Thì... Cái khủng hoảng thứ hai này... Hồi nãy Trí nói là... Fundamental Crisis. Thì mọi người cứ cảm giác là... Tạm hiểu cái chữ fundamental là gì đi. Nó là... Những thứ nền tảng cơ sở. Hay là những thứ cần thiết. Rõ ràng. Thì cái sự khủng hoảng... Fundamental đó... Thì nó là cái thứ hai mà Trí diễn tả. Và Trí sẽ đi qua... Từng cái trước. Ok. Cái đầu tiên là... Existential Crisis. Là cái khủng hoảng hiện sinh.,8
00003422.wav,Và nếu các bạn nghe podcast... Trí đủ lâu mà... Có thể là từ... Sáu tháng tới một năm trở lên. Thì hầu như là... Rất là rõ cái chữ này rồi. Và nếu các bạn nào mới nghe... Tập này là lần đầu tiên á. Thì... Về cơ bản khủng hoảng hiện sinh đó là... Những câu hỏi xoay quanh... Cái... Cái vấn đề... Mình nhận diện mình là ai. Ý nghĩa cuộc sống là gì. Và mình... Với mọi người... Có một sự liên hệ như thế nào. Và mình với tất cả luôn. Chứ không chỉ là mọi người nữa.,8
00003423.wav,"Và... Cái khủng hoảng hiện sinh đó là... Cái tiền đề cho... Mọi cái vấn đề... Mà chỉ thấy là xảy ra... Lúc mà mình... Mới lớn. Có những người thì nó xảy ra... Lúc 15 tuổi. Có những người 18 tuổi. Có những người thì... Tới 22, 23 tuổi. Nhìn chỉ là hồi 22, 23. Kiểu giống như là... Khi mà mọi thứ... Mọi cái... Mọi cái thứ trong cuộc sống của mình... Đột nhiên nó trở nên lạ lắm với mình. Nó trở nên... Không... Không như là mình tự tưởng nghĩ.",8
00003424.wav,Và mình đặt những câu hỏi rất là... Random. Đôi khi là nó hơi phù du luôn. Tại vì... Các bạn có thể để ý là... Trong cuộc sống của mình... Mà nếu mà mình... Rơi vào cái trạng thái là... Phải đặt những câu hỏi... Mà mình không có thể trả lời được. Và nó rất là mông lung. Giống như là... Tại sao họ là họ... Mà không phải là mình. Và tại sao đó là người ta... Mà không phải là mình. Và tại sao mình là mình. Rồi đôi khi mình... Mình nhìn một cái chữ gì đó... Xong rồi mình thấy là... Cái chữ này nó mất toàn bộ ý nghĩa của nó chẳng hạn. Hay là... Mình uống một ly cà phê.,8
00003425.wav,Mình ăn cái bánh. Mà mình không biết tại sao... Mình đang ăn và uống cái này. Nó từ đâu ra. Và... Và tại sao nó lại là một cái phần... Cho cuộc sống hàng ngày của mình. Hay là nhìn... Trên đường xá tự nhiên mình thấy... Mọi người tự nhiên đột nhiên lạ lắm. Mọi người giống như là... Sao tự nhiên họ lại xuất hiện. Tại sao mình lại ở đây. Đó. Nó tất tận tật rất là... Rất có nhiều cái khả năng... Những cái câu hỏi lạ lạ lạ. Mà tự nhiên nó... Nó nổ ra trong đầu của bạn.,8
00003426.wav,Và... Những cái câu hỏi đó... Như Trí từng chia sẻ là... Một vài trí gia hiện sinh như là... Ngài đã gọi nói đó là cái mood. Nó là một cái... Một cái tâm trạng bạn... Chật nhận ra. Và bạn thấy nó lạ lắm... Với thế giới này. Nhưng mà khi để nó... Nó biến thành khủng hoảng... Thường là nó sẽ xuất hiện dưới cái dạng là... Bạn có những cái căng thẳng khá là tột độ. Vậy cái việc là mình... Mình... Mình là ai? Kiểu như là... Mình đi làm mà không nghĩ là... Mình thích cái này hay là mình... Không phải là không thích nữa.,8
00003427.wav,Mà mình cảm giác như là... Mình không phải sinh ra cho những cái này. Và... Càng làm mà càng thấy là... Cuộc sống mình mất đi ý nghĩa. Và nó lạ lắm. Tại vì... Nếu mà nó chỉ dừng ở cái... Cái tâm trạng thôi. Thì nó chỉ nghĩ là... Nó không có vấn đề gì. Tức là nó có. Nhưng mà nó chưa có khởi phát thành... Một cái vấn đề. Một cái khủng hoảng. Mà cái khủng hoảng nó xảy ra... Khi mà... Khi mà bạn... Cảm giác giống như là... Mình không có lối thoát.,8
00003428.wav,Tất nhiên đôi khi bạn đang... Mới gì ra trường... Cứ mình đi làm đúng không? Mình đang bó vào công ty. Và mình thấy là... Mình cần phải làm cho tốt nhất có thể. Và mình cần... Có... Lương để mà mình chi trả cho cuộc sống. Cái đột ngợp của mình thấy là... Càng làm mình càng thấy mình mất ý nghĩa. Mình thấy... Mình bị kẹt ở trong cái vòng xoay... Mà mình không thể thoát ra được. Và nó làm mình yếu mềm. Nó làm mình thấy sợ hãi. Thì cái đó mà gọi là khủng hoảng. Còn cái cảm xúc bình thường thôi... Thì không phải là khủng hoảng. Rồi mình cứ mãi mê đi tìm những cái thứ... Mà mình cảm giác làm sao đó.,8
00003429.wav,Mà mình thấy là... Nó xứng đáng để mình sống cho. Tức là... Mình sẽ phải... Mình cứ phải... Trong đầu mình cứ luôn nghĩ là... Làm sao để mà mình tìm ra được cái gì đó. Mà mình... Mình thấy là mình có giá trị với mình ngay lập tức. Thì... Đó là một cái dạng khủng hoảng. Và... Khái quét nó là khủng hoảng hiện sinh. Và trí nghĩ... Nó sẽ xảy ra một giai đoạn nào đó trong cuộc đời của mình. Và... Như trí chia sẻ hồi nãy. Thì... Cái hình thức mà nó xảy ra với mọi người. Nó khác nhau nhiều.,8
00003430.wav,Tại ra để khái quét nó thành một cái cụm từ... Nào đó. Thì... Đôi khi nó cũng sẽ hơi... Hơi... Hơi chung chung. Nhưng mà bạn có thể nhận định rõ là... Nó cá nhân của mình. Và nó cho mình cảm giác lạ lắm với chính mình. Và mình... Như một con cá mà bị rơi trên bờ. Và mình phải... Làm sao để mà trở ngược với lại dòng nước. Và nó lạ lắm. Giống như trí đôi khi trí cảm giác giống như là... Cái hồi mà trí... Có vấn đề nhiều nhất. Vấn đề đó.,8
00003431.wav,Cái chuyện đó... Cái khủng hoang hình sinh là khi mà trí nhìn vào cái đám đông. Tại trí hay bị... Hồi xưa trí có một cái nỗi sợ rất là lớn đó là... Là... Không thấy mình tách biệt với đám đông. Kiểu như đứng với mọi người xong trí thấy là... Mình là một phần của tất cả. Mình không phải... Không còn là mình nữa. Mình giống như người ta vậy. Tức là nếu mà... Một người nào đó đứng từ xa nhìn vô... Thấy mình giống như là một cái đám đông. Chứ không phải là mình nữa. Thành ra hồi xưa trí ghét tới đám đông là vậy.,8
00003432.wav,Hay là đứng những nơi mà đông đúc này kia là... Lúc nào trí cũng bị cái vấn đề... Nó khá là hiện sinh nó xảy ra. Và... Có nhiều giai đoạn mà nó biến thành nỗi sợ của mình luôn. Mà bạn biết là nó lớn. Thành ra đó là lý do tại sao mà trí luôn cố gắng làm sao... Để làm nhiều thứ mà nó tách biệt với mọi người. Và... Như mọi người cũng để ý là... Khi mà trí lớn lên thì trí làm những thứ mà trí có thể... Giúp mình tạo ra được cái nét riêng. Trong khá là nhiều thứ trí làm luôn.,8
00003433.wav,Và không phải là... Cái đó là một cái mà... Nó quá là tự thức. Nhưng mà trí nghĩa nó đến từ một trong những cái nỗi sợ của mình... Về việc là bị đồng hóa. Mình bị massification đó. Và... Cái sự đồng hóa này... Cái chữ massification này nó có nghĩa là... Khi mà mình trở nên... Cảm giác là mình giống mọi người mà không tách biệt được. Và... Khi mà nó xảy ra thì... Mình thấy mình mất đi cái năng lượng cá nhân.,8
